pokemon,move,category,elite
liepard,Charm,fast,0
liepard,Snarl,fast,0
liepard,Gunk Shot,charge,0
liepard,Play Rough,charge,0
liepard,Dark Pulse,charge,0
liepard,Payback,charge,0
shadow liepard,Charm,fast,0
shadow liepard,Snarl,fast,0
shadow liepard,Gunk Shot,charge,0
shadow liepard,Play Rough,charge,0
shadow liepard,Dark Pulse,charge,0
shadow liepard,Payback,charge,0
pansage,Scratch,fast,0
pansage,Vine Whip,fast,0
pansage,Energy Ball,charge,0
pansage,Seed Bomb,charge,0
pansage,Crunch,charge,0
simisage,Bite,fast,0
simisage,Vine Whip,fast,0
simisage,Solar Beam,charge,0
simisage,Grass Knot,charge,0
simisage,Crunch,charge,0
pansear,Scratch,fast,0
pansear,Fire Spin,fast,0
pansear,Flame Burst,charge,0
pansear,Flame Charge,charge,0
pansear,Crunch,charge,0
simisear,Bite,fast,0
simisear,Fire Spin,fast,0
simisear,Flamethrower,charge,0
simisear,Fire Blast,charge,0
simisear,Crunch,charge,0
panpour,Scratch,fast,0
panpour,Water Gun,fast,0
panpour,Surf,charge,0
panpour,Water Pulse,charge,0
panpour,Crunch,charge,0
simipour,Bite,fast,0
simipour,Water Gun,fast,0
simipour,Surf,charge,0
simipour,Hydro Pump,charge,0
simipour,Crunch,charge,0
munna,Zen Headbutt,fast,0
munna,Charge Beam,fast,0
munna,Psybeam,charge,0
munna,Dazzling Gleam,charge,0
munna,Psyshock,charge,0
musharna,Zen Headbutt,fast,0
musharna,Charge Beam,fast,0
musharna,Future Sight,charge,0
musharna,Dazzling Gleam,charge,0
musharna,Psyshock,charge,0
pidove,Quick Attack,fast,0
pidove,Air Slash,fast,0
pidove,Heat Wave,charge,0
pidove,Aerial Ace,charge,0
pidove,Air Cutter,charge,0
shadow pidove,Quick Attack,fast,0
shadow pidove,Air Slash,fast,0
shadow pidove,Heat Wave,charge,0
shadow pidove,Aerial Ace,charge,0
shadow pidove,Air Cutter,charge,0
tranquill,Air Slash,fast,0
tranquill,Steel Wing,fast,0
tranquill,Heat Wave,charge,0
tranquill,Aerial Ace,charge,0
tranquill,Sky Attack,charge,0
shadow tranquill,Air Slash,fast,0
shadow tranquill,Steel Wing,fast,0
shadow tranquill,Heat Wave,charge,0
shadow tranquill,Aerial Ace,charge,0
shadow tranquill,Sky Attack,charge,0
unfezant,Air Slash,fast,0
unfezant,Steel Wing,fast,0
unfezant,Heat Wave,charge,0
unfezant,Hyper Beam,charge,0
unfezant,Sky Attack,charge,0
shadow unfezant,Air Slash,fast,0
shadow unfezant,Steel Wing,fast,0
shadow unfezant,Heat Wave,charge,0
shadow unfezant,Hyper Beam,charge,0
shadow unfezant,Sky Attack,charge,0
blitzle,Quick Attack,fast,0
blitzle,Spark,fast,0
blitzle,Flame Charge,charge,0
blitzle,Discharge,charge,0
blitzle,Thunderbolt,charge,0
shadow blitzle,Quick Attack,fast,0
shadow blitzle,Spark,fast,0
shadow blitzle,Flame Charge,charge,0
shadow blitzle,Discharge,charge,0
shadow blitzle,Thunderbolt,charge,0
zebstrika,Low Kick,fast,0
zebstrika,Spark,fast,0
zebstrika,Flame Charge,charge,0
zebstrika,Discharge,charge,0
zebstrika,Wild Charge,charge,0
shadow zebstrika,Low Kick,fast,0
shadow zebstrika,Spark,fast,0
shadow zebstrika,Flame Charge,charge,0
shadow zebstrika,Discharge,charge,0
shadow zebstrika,Wild Charge,charge,0
roggenrola,Tackle,fast,0
roggenrola,Smack Down,fast,0
roggenrola,Bulldoze,charge,0
roggenrola,Rock Blast,charge,0
roggenrola,Stone Edge,charge,0
shadow roggenrola,Tackle,fast,0
shadow roggenrola,Smack Down,fast,0
shadow roggenrola,Bulldoze,charge,0
shadow roggenrola,Rock Blast,charge,0
shadow roggenrola,Stone Edge,charge,0
boldore,Mud Slap,fast,0
boldore,Smack Down,fast,0
boldore,Rock Slide,charge,0
boldore,Bulldoze,charge,0
boldore,Stone Edge,charge,0
shadow boldore,Mud Slap,fast,0
shadow boldore,Smack Down,fast,0
shadow boldore,Rock Slide,charge,0
shadow boldore,Bulldoze,charge,0
shadow boldore,Stone Edge,charge,0
gigalith,Mud Slap,fast,0
gigalith,Smack Down,fast,0
gigalith,Lock On,fast,0
gigalith,Rock Slide,charge,0
gigalith,Solar Beam,charge,0
gigalith,Superpower,charge,0
gigalith,Heavy Slam,charge,0
gigalith,Meteor Beam,charge,1
shadow gigalith,Mud Slap,fast,0
shadow gigalith,Smack Down,fast,0
shadow gigalith,Lock On,fast,0
shadow gigalith,Rock Slide,charge,0
shadow gigalith,Solar Beam,charge,0
shadow gigalith,Superpower,charge,0
shadow gigalith,Heavy Slam,charge,0
shadow gigalith,Meteor Beam,charge,0
woobat,Confusion,fast,0
woobat,Air Slash,fast,0
woobat,Air Cutter,charge,0
woobat,Aerial Ace,charge,0
woobat,Psyshock,charge,0
swoobat,Confusion,fast,0
swoobat,Air Slash,fast,0
swoobat,Psychic,charge,0
swoobat,Aerial Ace,charge,0
swoobat,Future Sight,charge,0
swoobat,Psychic Fangs,charge,0
swoobat,Fly,charge,0
drilbur,Scratch,fast,0
drilbur,Mud Slap,fast,0
drilbur,Rock Tomb,charge,0
drilbur,Dig,charge,0
drilbur,Drill Run,charge,0
shadow drilbur,Scratch,fast,0
shadow drilbur,Mud Slap,fast,0
shadow drilbur,Rock Tomb,charge,0
shadow drilbur,Dig,charge,0
shadow drilbur,Drill Run,charge,0
excadrill,Metal Claw,fast,0
excadrill,Mud Slap,fast,0
excadrill,Mud Shot,fast,0
excadrill,Rock Slide,charge,0
excadrill,Earthquake,charge,0
excadrill,Drill Run,charge,0
excadrill,Iron Head,charge,0
excadrill,Scorching Sands,charge,0
shadow excadrill,Metal Claw,fast,0
shadow excadrill,Mud Slap,fast,0
shadow excadrill,Mud Shot,fast,0
shadow excadrill,Rock Slide,charge,0
shadow excadrill,Earthquake,charge,0
shadow excadrill,Drill Run,charge,0
shadow excadrill,Iron Head,charge,0
shadow excadrill,Scorching Sands,charge,0
audino,Pound,fast,0
audino,Zen Headbutt,fast,0
audino,Disarming Voice,charge,0
audino,Dazzling Gleam,charge,0
audino,Hyper Beam,charge,0
audino,Body Slam,charge,0
mega audino,Pound,fast,0
mega audino,Zen Headbutt,fast,0
mega audino,Disarming Voice,charge,0
mega audino,Dazzling Gleam,charge,0
mega audino,Hyper Beam,charge,0
mega audino,Body Slam,charge,0
timburr,Low Kick,fast,0
timburr,Pound,fast,0
timburr,Low Sweep,charge,0
timburr,Brick Break,charge,0
timburr,Rock Tomb,charge,0
shadow timburr,Low Kick,fast,0
shadow timburr,Pound,fast,0
shadow timburr,Low Sweep,charge,0
shadow timburr,Brick Break,charge,0
shadow timburr,Rock Tomb,charge,0
gurdurr,Low Kick,fast,0
gurdurr,Poison Jab,fast,0
gurdurr,Low Sweep,charge,0
gurdurr,Brick Break,charge,0
gurdurr,Stone Edge,charge,0
shadow gurdurr,Low Kick,fast,0
shadow gurdurr,Poison Jab,fast,0
shadow gurdurr,Low Sweep,charge,0
shadow gurdurr,Brick Break,charge,0
shadow gurdurr,Stone Edge,charge,0
conkeldurr,Counter,fast,0
conkeldurr,Poison Jab,fast,0
conkeldurr,Force Palm,fast,0
conkeldurr,Dynamic Punch,charge,0
conkeldurr,Focus Blast,charge,0
conkeldurr,Stone Edge,charge,0
conkeldurr,Brutal Swing,charge,1
shadow conkeldurr,Counter,fast,0
shadow conkeldurr,Poison Jab,fast,0
shadow conkeldurr,Force Palm,fast,0
shadow conkeldurr,Dynamic Punch,charge,0
shadow conkeldurr,Focus Blast,charge,0
shadow conkeldurr,Stone Edge,charge,0
shadow conkeldurr,Brutal Swing,charge,0
tympole,Mud Shot,fast,0
tympole,Bubble,fast,0
tympole,Water Pulse,charge,0
tympole,Mud Bomb,charge,0
tympole,Sludge Wave,charge,0
palpitoad,Mud Shot,fast,0
palpitoad,Bubble,fast,0
palpitoad,Water Pulse,charge,0
palpitoad,Earth Power,charge,0
palpitoad,Sludge Wave,charge,0
seismitoad,Mud Shot,fast,0
seismitoad,Bubble,fast,0
seismitoad,Muddy Water,charge,0
seismitoad,Earth Power,charge,0
seismitoad,Sludge Bomb,charge,0
seismitoad,Icy Wind,charge,0
throh,Low Kick,fast,0
throh,Zen Headbutt,fast,0
throh,Focus Blast,charge,0
throh,Low Sweep,charge,0
throh,Body Slam,charge,0
throh,Brick Break,charge,0
shadow throh,Low Kick,fast,0
shadow throh,Zen Headbutt,fast,0
shadow throh,Focus Blast,charge,0
shadow throh,Low Sweep,charge,0
shadow throh,Body Slam,charge,0
shadow throh,Brick Break,charge,0
sawk,Low Kick,fast,0
sawk,Poison Jab,fast,0
sawk,Focus Blast,charge,0
sawk,Low Sweep,charge,0
sawk,Body Slam,charge,0
sawk,Brick Break,charge,0
shadow sawk,Low Kick,fast,0
shadow sawk,Poison Jab,fast,0
shadow sawk,Focus Blast,charge,0
shadow sawk,Low Sweep,charge,0
shadow sawk,Body Slam,charge,0
shadow sawk,Brick Break,charge,0
sewaddle,Struggle Bug,fast,0
sewaddle,Bug Bite,fast,0
sewaddle,Energy Ball,charge,0
sewaddle,Seed Bomb,charge,0
sewaddle,Silver Wind,charge,0
swadloon,Struggle Bug,fast,0
swadloon,Bug Bite,fast,0
swadloon,Energy Ball,charge,0
swadloon,Bug Buzz,charge,0
swadloon,Silver Wind,charge,0
leavanny,Razor Leaf,fast,0
leavanny,Bug Bite,fast,0
leavanny,Shadow Claw,fast,1
leavanny,Leaf Blade,charge,0
leavanny,X-Scissor,charge,0
leavanny,Silver Wind,charge,0
leavanny,Leaf Storm,charge,0
venipede,Bug Bite,fast,0
venipede,Poison Sting,fast,0
venipede,Signal Beam,charge,0
venipede,Sludge Bomb,charge,0
venipede,Gyro Ball,charge,0
shadow venipede,Bug Bite,fast,0
shadow venipede,Poison Sting,fast,0
shadow venipede,Signal Beam,charge,0
shadow venipede,Sludge Bomb,charge,0
shadow venipede,Gyro Ball,charge,0
whirlipede,Bug Bite,fast,0
whirlipede,Poison Sting,fast,0
whirlipede,Signal Beam,charge,0
whirlipede,Sludge Bomb,charge,0
whirlipede,Gyro Ball,charge,0
shadow whirlipede,Bug Bite,fast,0
shadow whirlipede,Poison Sting,fast,0
shadow whirlipede,Signal Beam,charge,0
shadow whirlipede,Sludge Bomb,charge,0
shadow whirlipede,Gyro Ball,charge,0
scolipede,Bug Bite,fast,0
scolipede,Poison Jab,fast,0
scolipede,Poison Sting,fast,0
scolipede,Megahorn,charge,0
scolipede,Sludge Bomb,charge,0
scolipede,Gyro Ball,charge,0
scolipede,X-Scissor,charge,0
scolipede,Aqua Tail,charge,0
shadow scolipede,Bug Bite,fast,0
shadow scolipede,Poison Jab,fast,0
shadow scolipede,Poison Sting,fast,0
shadow scolipede,Megahorn,charge,0
shadow scolipede,Sludge Bomb,charge,0
shadow scolipede,Gyro Ball,charge,0
shadow scolipede,X-Scissor,charge,0
shadow scolipede,Aqua Tail,charge,0
cottonee,Charm,fast,0
cottonee,Razor Leaf,fast,0
cottonee,Energy Ball,charge,0
cottonee,Seed Bomb,charge,0
cottonee,Grass Knot,charge,0
whimsicott,Charm,fast,0
whimsicott,Razor Leaf,fast,0
whimsicott,Fairy Wind,fast,0
whimsicott,Grass Knot,charge,0
whimsicott,Hurricane,charge,0
whimsicott,Moonblast,charge,0
whimsicott,Seed Bomb,charge,0
petilil,Charm,fast,0
petilil,Hidden Power Bug,fast,0
petilil,Hidden Power Dark,fast,0
petilil,Hidden Power Dragon,fast,0
petilil,Hidden Power Electric,fast,0
petilil,Hidden Power Fighting,fast,0
petilil,Hidden Power Fire,fast,0
petilil,Hidden Power Flying,fast,0
petilil,Hidden Power Ghost,fast,0
petilil,Hidden Power Grass,fast,0
petilil,Hidden Power Ground,fast,0
petilil,Hidden Power Ice,fast,0
petilil,Hidden Power Poison,fast,0
petilil,Hidden Power Psychic,fast,0
petilil,Hidden Power Rock,fast,0
petilil,Hidden Power Steel,fast,0
petilil,Hidden Power Water,fast,0
petilil,Energy Ball,charge,0
petilil,Seed Bomb,charge,0
lilligant,Charm,fast,0
lilligant,Hidden Power Bug,fast,0
lilligant,Hidden Power Dark,fast,0
lilligant,Hidden Power Dragon,fast,0
lilligant,Hidden Power Electric,fast,0
lilligant,Hidden Power Fighting,fast,0
lilligant,Hidden Power Fire,fast,0
lilligant,Hidden Power Flying,fast,0
lilligant,Hidden Power Ghost,fast,0
lilligant,Hidden Power Grass,fast,0
lilligant,Hidden Power Ground,fast,0
lilligant,Hidden Power Ice,fast,0
lilligant,Hidden Power Poison,fast,0
lilligant,Hidden Power Psychic,fast,0
lilligant,Hidden Power Rock,fast,0
lilligant,Hidden Power Steel,fast,0
lilligant,Hidden Power Water,fast,0
lilligant,Magical Leaf,fast,0
lilligant,Petal Blizzard,charge,0
lilligant,Hyper Beam,charge,0
lilligant,Solar Beam,charge,0
hisuian lilligant,Magical Leaf,fast,0
hisuian lilligant,Bullet Seed,fast,0
hisuian lilligant,Petal Blizzard,charge,0
hisuian lilligant,Close Combat,charge,0
hisuian lilligant,Solar Beam,charge,0
basculin,Tackle,fast,0
basculin,Water Gun,fast,0
basculin,Aqua Jet,charge,0
basculin,Aqua Tail,charge,0
basculin,Muddy Water,charge,0
sandile,Bite,fast,0
sandile,Mud Slap,fast,0
sandile,Dig,charge,0
sandile,Crunch,charge,0
sandile,Bulldoze,charge,0
krokorok,Bite,fast,0
krokorok,Mud Slap,fast,0
krokorok,Earthquake,charge,0
krokorok,Crunch,charge,0
krokorok,Bulldoze,charge,0
krookodile,Snarl,fast,0
krookodile,Mud Slap,fast,0
krookodile,Earthquake,charge,0
krookodile,Crunch,charge,0
krookodile,Outrage,charge,0
krookodile,Brick Break,charge,0
krookodile,Sand Tomb,charge,0
darumaka,Tackle,fast,0
darumaka,Fire Fang,fast,0
darumaka,Fire Punch,charge,0
darumaka,Flame Charge,charge,0
galarian darumaka,Tackle,fast,0
galarian darumaka,Ice Fang,fast,0
galarian darumaka,Ice Punch,charge,0
galarian darumaka,Ice Beam,charge,0
shadow darumaka,Tackle,fast,0
shadow darumaka,Fire Fang,fast,0
shadow darumaka,Fire Punch,charge,0
shadow darumaka,Flame Charge,charge,0
galarian darmanitan zen,Tackle,fast,0
galarian darmanitan zen,Ice Fang,fast,0
galarian darmanitan zen,Overheat,charge,0
galarian darmanitan zen,Avalanche,charge,0
galarian darmanitan zen,Superpower,charge,0
galarian darmanitan zen,Ice Punch,charge,0
galarian darmanitan standard,Tackle,fast,0
galarian darmanitan standard,Ice Fang,fast,0
galarian darmanitan standard,Overheat,charge,0
galarian darmanitan standard,Avalanche,charge,0
galarian darmanitan standard,Superpower,charge,0
galarian darmanitan standard,Ice Punch,charge,0
darmanitan standard,Tackle,fast,0
darmanitan standard,Fire Fang,fast,0
darmanitan standard,Incinerate,fast,0
darmanitan standard,Overheat,charge,0
darmanitan standard,Focus Blast,charge,0
darmanitan standard,Psychic,charge,0
darmanitan standard,Rock Slide,charge,0
shadow darmanitan standard,Tackle,fast,0
shadow darmanitan standard,Fire Fang,fast,0
shadow darmanitan standard,Incinerate,fast,0
shadow darmanitan standard,Overheat,charge,0
shadow darmanitan standard,Focus Blast,charge,0
shadow darmanitan standard,Psychic,charge,0
shadow darmanitan standard,Rock Slide,charge,0
darmanitan zen,Tackle,fast,0
darmanitan zen,Fire Fang,fast,0
darmanitan zen,Incinerate,fast,0
darmanitan zen,Overheat,charge,0
darmanitan zen,Focus Blast,charge,0
darmanitan zen,Psychic,charge,0
darmanitan zen,Rock Slide,charge,0
maractus,Bullet Seed,fast,0
maractus,Poison Jab,fast,0
maractus,Aerial Ace,charge,0
maractus,Petal Blizzard,charge,0
maractus,Solar Beam,charge,0
dwebble,Cut,fast,0
dwebble,Smack Down,fast,0
dwebble,Rock Blast,charge,0
dwebble,X-Scissor,charge,0
dwebble,Rock Tomb,charge,0
shadow dwebble,Cut,fast,0
shadow dwebble,Smack Down,fast,0
shadow dwebble,Rock Blast,charge,0
shadow dwebble,X-Scissor,charge,0
shadow dwebble,Rock Tomb,charge,0
crustle,Fury Cutter,fast,0
crustle,Smack Down,fast,0
crustle,Rock Blast,charge,0
crustle,X-Scissor,charge,0
crustle,Rock Slide,charge,0
crustle,Rock Wrecker,charge,0
shadow crustle,Fury Cutter,fast,0
shadow crustle,Smack Down,fast,0
shadow crustle,Rock Blast,charge,0
shadow crustle,X-Scissor,charge,0
shadow crustle,Rock Slide,charge,0
shadow crustle,Rock Wrecker,charge,0
scraggy,Rock Smash,fast,0
scraggy,Feint Attack,fast,0
scraggy,Acid Spray,charge,0
scraggy,Brick Break,charge,0
scraggy,Foul Play,charge,0
scraggy,Thunder Punch,charge,0
scrafty,Counter,fast,0
scrafty,Snarl,fast,0
scrafty,Acid Spray,charge,0
scrafty,Power-Up Punch,charge,0
scrafty,Foul Play,charge,0
scrafty,Thunder Punch,charge,0
sigilyph,Air Slash,fast,0
sigilyph,Zen Headbutt,fast,0
sigilyph,Air Cutter,charge,0
sigilyph,Psybeam,charge,0
sigilyph,Ancient Power,charge,0
sigilyph,Signal Beam,charge,0
yamask,Astonish,fast,0
yamask,Zen Headbutt,fast,0
yamask,Shadow Ball,charge,0
yamask,Dark Pulse,charge,0
yamask,Ominous Wind,charge,0
galarian yamask,Astonish,fast,0
galarian yamask,Night Shade,charge,0
galarian yamask,Rock Tomb,charge,0
shadow yamask,Astonish,fast,0
shadow yamask,Zen Headbutt,fast,0
shadow yamask,Shadow Ball,charge,0
shadow yamask,Dark Pulse,charge,0
shadow yamask,Ominous Wind,charge,0
cofagrigus,Astonish,fast,0
cofagrigus,Zen Headbutt,fast,0
cofagrigus,Shadow Claw,fast,0
cofagrigus,Shadow Ball,charge,0
cofagrigus,Dark Pulse,charge,0
cofagrigus,Psychic,charge,0
shadow cofagrigus,Astonish,fast,0
shadow cofagrigus,Zen Headbutt,fast,0
shadow cofagrigus,Shadow Claw,fast,0
shadow cofagrigus,Shadow Ball,charge,0
shadow cofagrigus,Dark Pulse,charge,0
shadow cofagrigus,Psychic,charge,0
tirtouga,Water Gun,fast,0
tirtouga,Bite,fast,0
tirtouga,Surf,charge,0
tirtouga,Ancient Power,charge,0
tirtouga,Body Slam,charge,0
shadow tirtouga,Water Gun,fast,0
shadow tirtouga,Bite,fast,0
shadow tirtouga,Surf,charge,0
shadow tirtouga,Ancient Power,charge,0
shadow tirtouga,Body Slam,charge,0
carracosta,Water Gun,fast,0
carracosta,Rock Throw,fast,0
carracosta,Surf,charge,0
carracosta,Ancient Power,charge,0
carracosta,Body Slam,charge,0
carracosta,Liquidation,charge,0
shadow carracosta,Water Gun,fast,0
shadow carracosta,Rock Throw,fast,0
shadow carracosta,Surf,charge,0
shadow carracosta,Ancient Power,charge,0
shadow carracosta,Body Slam,charge,0
shadow carracosta,Liquidation,charge,0
archen,Quick Attack,fast,0
archen,Wing Attack,fast,0
archen,Dragon Claw,charge,0
archen,Ancient Power,charge,0
archen,Crunch,charge,0
shadow archen,Quick Attack,fast,0
shadow archen,Wing Attack,fast,0
shadow archen,Dragon Claw,charge,0
shadow archen,Ancient Power,charge,0
shadow archen,Crunch,charge,0
archeops,Steel Wing,fast,0
archeops,Wing Attack,fast,0
archeops,Dragon Claw,charge,0
archeops,Ancient Power,charge,0
archeops,Crunch,charge,0
shadow archeops,Steel Wing,fast,0
shadow archeops,Wing Attack,fast,0
shadow archeops,Dragon Claw,charge,0
shadow archeops,Ancient Power,charge,0
shadow archeops,Crunch,charge,0
trubbish,Pound,fast,0
trubbish,Take Down,fast,0
trubbish,Gunk Shot,charge,0
trubbish,Seed Bomb,charge,0
shadow trubbish,Pound,fast,0
shadow trubbish,Take Down,fast,0
shadow trubbish,Gunk Shot,charge,0
shadow trubbish,Seed Bomb,charge,0
garbodor,Infestation,fast,0
garbodor,Take Down,fast,0
garbodor,Acid Spray,charge,0
garbodor,Seed Bomb,charge,0
garbodor,Gunk Shot,charge,0
garbodor,Body Slam,charge,0
shadow garbodor,Infestation,fast,0
shadow garbodor,Take Down,fast,0
shadow garbodor,Acid Spray,charge,0
shadow garbodor,Seed Bomb,charge,0
shadow garbodor,Gunk Shot,charge,0
shadow garbodor,Body Slam,charge,0
zorua,Scratch,fast,0
zorua,Feint Attack,fast,0
zorua,Foul Play,charge,0
zorua,Aerial Ace,charge,0
zorua,Dark Pulse,charge,0
zorua,Night Shade,charge,0
hisuian zorua,Scratch,fast,0
hisuian zorua,Snarl,fast,0
hisuian zorua,Foul Play,charge,0
hisuian zorua,Shadow Ball,charge,0
hisuian zorua,Dark Pulse,charge,0
hisuian zorua,Night Shade,charge,0
zoroark,Shadow Claw,fast,0
zoroark,Snarl,fast,0
zoroark,Foul Play,charge,0
zoroark,Sludge Bomb,charge,0
zoroark,Flamethrower,charge,0
zoroark,Night Shade,charge,0
zoroark,Night Daze (test),charge,1
hisuian zoroark,Shadow Claw,fast,0
hisuian zoroark,Snarl,fast,0
hisuian zoroark,Foul Play,charge,0
hisuian zoroark,Sludge Bomb,charge,0
hisuian zoroark,Flamethrower,charge,0
hisuian zoroark,Shadow Ball,charge,0
minccino,Pound,fast,0
minccino,Charm,fast,0
minccino,Swift,charge,0
minccino,Thunderbolt,charge,0
minccino,Aqua Tail,charge,0
cinccino,Pound,fast,0
cinccino,Charm,fast,0
cinccino,Hyper Beam,charge,0
cinccino,Thunderbolt,charge,0
cinccino,Aqua Tail,charge,0
gothita,Pound,fast,0
gothita,Confusion,fast,0
gothita,Psybeam,charge,0
gothita,Psyshock,charge,0
gothita,Psychic,charge,0
shadow gothita,Pound,fast,0
shadow gothita,Confusion,fast,0
shadow gothita,Psybeam,charge,0
shadow gothita,Psyshock,charge,0
shadow gothita,Psychic,charge,0
gothorita,Pound,fast,0
gothorita,Confusion,fast,0
gothorita,Psybeam,charge,0
gothorita,Future Sight,charge,0
